package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2026-03-31,Airway Volume,C170457,C170457,C25335,Respiratory System Findings,AWVOL,Quantitative,The total volume of gas in a specified airway or set of airways at a specified point in time in the respiratory cycle.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Airway Volume,C170457,C170457,C25335,Respiratory System Findings,AWVOL,Quantitative,The total volume of gas in a specified airway or set of airways at a specified point in time in the respiratory cycle.,,,,C44279,C44279,Unit of Volume,string,mL
2026-03-31,Airway Volume,C170457,C170457,C25335,Respiratory System Findings,AWVOL,Quantitative,The total volume of gas in a specified airway or set of airways at a specified point in time in the respiratory cycle.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Airway Wall Volume,C170619,C170619,C170457,Respiratory System Findings,AWWVOL,Quantitative,The volume of the entirety of the airway tissue in a specified intrapulmonary region.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Airway Wall Volume,C170619,C170619,C170457,Respiratory System Findings,AWWVOL,Quantitative,The volume of the entirety of the airway tissue in a specified intrapulmonary region.,,,,C44279,C44279,Unit of Volume,string,mL
2026-03-31,Airway Wall Volume,C170619,C170619,C170457,Respiratory System Findings,AWWVOL,Quantitative,The volume of the entirety of the airway tissue in a specified intrapulmonary region.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Alveolar Volume,C156584,C156584,C38081,Respiratory System Findings;Pulmonary Function Test,ALVVOL;VA,Quantitative,The quantity of fresh gas that enters the alveoli during inspiration.,,,,C44279,C44279,Unit of Volume,string,mL;L
2026-03-31,Alveolar Volume,C156584,C156584,C38081,Respiratory System Findings;Pulmonary Function Test,ALVVOL;VA,Quantitative,The quantity of fresh gas that enters the alveoli during inspiration.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Alveolar Volume,C156584,C156584,C38081,Respiratory System Findings;Pulmonary Function Test,ALVVOL;VA,Quantitative,The quantity of fresh gas that enters the alveoli during inspiration.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Analysis,C25391,C25391,,Analysis;Respiratory System Findings;Electrocardiogram Findings;Electrocardiogram Interpretation;ECG Findings;ECG Interpretation,Analyze;Analytical;Analyzed,,"Examination and interpretation; the process of identifying an issue to be understood and addressed, modelling the issue, investigating the model results, interpreting the results, and possibly making a recommendation. The concept also refers to the examination and study of a whole in terms of the parts composing it.",,,,,,,,
2026-03-31,Anatomical Circumference,C172255,C172255,,Vital Signs;Body Measurements,,,Measurements of body parts that have a measurable distance around them.,,,,,,,,
2026-03-31,Ankle-Brachial Index,C87304,C87304,C19591,Vital Signs;Blood Pressure,ABI;Ankle-Arm Index;Ankle-Arm Pressure Index;Ankle-Brachial Pressure Index,Quantitative,"The ratio of ankle systolic pressure to brachial systolic pressure, used to assess arterial insufficiency in the lower extremities.",http://loinc.org/,LOINC,77194-9,C70856,C70856,Observation Result,decimal,
2026-03-31,Ankle-Brachial Index,C87304,C87304,C19591,Vital Signs;Blood Pressure,ABI;Ankle-Arm Index;Ankle-Arm Pressure Index;Ankle-Brachial Pressure Index,Quantitative,"The ratio of ankle systolic pressure to brachial systolic pressure, used to assess arterial insufficiency in the lower extremities.",http://loinc.org/,LOINC,77194-9,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Arm Span,C181553,C181553,,Vital Signs;Body Measurements,ARMSPAN;Armspan;Reach;Wingspan,Quantitative,"A measurement of the length from the tip of the middle finger on one hand to the tip of the middle finger on the other hand with the individual standing against the wall with both arms abducted to 90 degrees, the elbows and wrists extended, and the palms facing directly forward. (Philip H. Quanjer, Andre Capderou, Mumtaz M. Mazicioglu, Ashutosh N. Aggarwal, Sudip Datta Banik, Stevo Popovic, Francis A.K. Tayie, Mohammad Golshan, Mary S.M. Ip, Marc Zelter. European Respiratory Journal 2014 44: 905-912)",http://loinc.org/,LOINC,56116-7,C42578,C42578,Unit of Length,string,cm;ft;in;m
2026-03-31,Arm Span,C181553,C181553,,Vital Signs;Body Measurements,ARMSPAN;Armspan;Reach;Wingspan,Quantitative,"A measurement of the length from the tip of the middle finger on one hand to the tip of the middle finger on the other hand with the individual standing against the wall with both arms abducted to 90 degrees, the elbows and wrists extended, and the palms facing directly forward. (Philip H. Quanjer, Andre Capderou, Mumtaz M. Mazicioglu, Ashutosh N. Aggarwal, Sudip Datta Banik, Stevo Popovic, Francis A.K. Tayie, Mohammad Golshan, Mary S.M. Ip, Marc Zelter. European Respiratory Journal 2014 44: 905-912)",http://loinc.org/,LOINC,56116-7,C70856,C70856,Observation Result,decimal,
2026-03-31,Arm Span,C181553,C181553,,Vital Signs;Body Measurements,ARMSPAN;Armspan;Reach;Wingspan,Quantitative,"A measurement of the length from the tip of the middle finger on one hand to the tip of the middle finger on the other hand with the individual standing against the wall with both arms abducted to 90 degrees, the elbows and wrists extended, and the palms facing directly forward. (Philip H. Quanjer, Andre Capderou, Mumtaz M. Mazicioglu, Ashutosh N. Aggarwal, Sudip Datta Banik, Stevo Popovic, Francis A.K. Tayie, Mohammad Golshan, Mary S.M. Ip, Marc Zelter. European Respiratory Journal 2014 44: 905-912)",http://loinc.org/,LOINC,56116-7,C82515,C82515,Collection Date Time,datetime,
2026-03-31,BMI-for-Age Percentile,C163567,C163567,,Vital Signs;Body Measurements,BMIAPCTL,Quantitative,"A measurement of an individual's body mass index in relationship to age, in comparison to a reference percentile curve.",,,,C70856,C70856,Observation Result,decimal,
2026-03-31,BMI-for-Age Percentile,C163567,C163567,,Vital Signs;Body Measurements,BMIAPCTL,Quantitative,"A measurement of an individual's body mass index in relationship to age, in comparison to a reference percentile curve.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Basal Metabolic Rate,C126083,C126083,C171083,Vital Signs;Energy Expenditure,BMR,Quantitative,A patient's energy expenditure at rest.,http://loinc.org/,LOINC,69429-9,C70856,C70856,Observation Result,decimal,
2026-03-31,Basal Metabolic Rate,C126083,C126083,C171083,Vital Signs;Energy Expenditure,BMR,Quantitative,A patient's energy expenditure at rest.,http://loinc.org/,LOINC,69429-9,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Basal Metabolic Rate,C126083,C126083,C171083,Vital Signs;Energy Expenditure,BMR,Quantitative,A patient's energy expenditure at rest.,http://loinc.org/,LOINC,69429-9,C69431,C69431,Unit of Power,string,kcal/day;Watt
2026-03-31,Birth Weight,C76325,C76325,C25208,Vital Signs;Body Measurements,BRTHWT,Quantitative,The first weight of a newborn obtained after birth.,http://loinc.org/,LOINC,8339-4,C70856,C70856,Observation Result,decimal,
2026-03-31,Birth Weight,C76325,C76325,C25208,Vital Signs;Body Measurements,BRTHWT,Quantitative,The first weight of a newborn obtained after birth.,http://loinc.org/,LOINC,8339-4,C48208,C48208,Unit of Weight,string,g;kg;LB;oz
2026-03-31,Birth Weight,C76325,C76325,C25208,Vital Signs;Body Measurements,BRTHWT,Quantitative,The first weight of a newborn obtained after birth.,http://loinc.org/,LOINC,8339-4,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Body Cell Mass Measurement,C199996,C199996,C112025,Vital Signs;Mass Measurement,BCM;Body Cell Mass,Quantitative,An estimated measurement of the total mass of metabolically active cells in the body.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Body Cell Mass Measurement,C199996,C199996,C112025,Vital Signs;Mass Measurement,BCM;Body Cell Mass,Quantitative,An estimated measurement of the total mass of metabolically active cells in the body.,,,,C48208,C48208,Unit of Weight,string,g;kg;LB
2026-03-31,Body Cell Mass Measurement,C199996,C199996,C112025,Vital Signs;Mass Measurement,BCM;Body Cell Mass,Quantitative,An estimated measurement of the total mass of metabolically active cells in the body.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Body Fat Measurement,C122232,C122232,C19332,Vital Signs;Body Measurements,BODYFATM,Quantitative,A measurement of the total fat mass within the subject's body.,http://loinc.org/,LOINC,41982-0,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Body Fat Measurement,C122232,C122232,C19332,Vital Signs;Body Measurements,BODYFATM,Quantitative,A measurement of the total fat mass within the subject's body.,http://loinc.org/,LOINC,41982-0,C70856,C70856,Observation Result,decimal,
2026-03-31,Body Fat Measurement,C122232,C122232,C19332,Vital Signs;Body Measurements,BODYFATM,Quantitative,A measurement of the total fat mass within the subject's body.,http://loinc.org/,LOINC,41982-0,C48208,C48208,Unit of Weight,string,kg;g;LB
2026-03-31,Body Length-for-Age Percentile,C205752,C205752,,Vital Signs;Body Measurements,BLAPCTL,Quantitative,"A measurement of an individual's body length in relationship to age, in comparison to a reference percentile curve.",,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Body Length-for-Age Percentile,C205752,C205752,,Vital Signs;Body Measurements,BLAPCTL,Quantitative,"A measurement of an individual's body length in relationship to age, in comparison to a reference percentile curve.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Body Organ or System Test,C215116,C215116,,Respiratory System Findings,,,Assessment of a body organ or a body system to find irregularities or dysfunction.,,,,,,,,
2026-03-31,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C70856,C70856,Observation Result,decimal,
2026-03-31,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C48037,C48037,Unit of Area,string,m2
2026-03-31,Body Temperature Measurement,C164325,C164325,C83119,Vital Signs;Temperature,Vital Signs - Body Temperature,,The result of the measurement of the body temperature.,,,,,,,,
2026-03-31,Calf Circumference,C178060,C178060,C172255,Vital Signs;Body Measurements,CALFCIR,Quantitative,A circumferential measurement of the lower leg in the region of the calf at the widest point.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Calf Circumference,C178060,C178060,C172255,Vital Signs;Body Measurements,CALFCIR,Quantitative,A circumferential measurement of the lower leg in the region of the calf at the widest point.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Calf Circumference,C178060,C178060,C172255,Vital Signs;Body Measurements,CALFCIR,Quantitative,A circumferential measurement of the lower leg in the region of the calf at the widest point.,,,,C42578,C42578,Unit of Length,string,cm;in;mm
2026-03-31,Capillary Refill Test,C168125,C168125,C122008,Vital Signs;Cardiovascular Examination,Capillary Refill Time;CPLRFLT,Quantitative,An assessment performed to estimate peripheral perfusion and hydration status. The test is most often conducted by applying constant manual pressure for a set time on a patient's nail bed and then releasing while observing the length of time it takes for color to return to the tissue. A prolonged return to baseline coloring may indicate compromise of peripheral blood flow.,http://loinc.org/,LOINC,44971-0,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Capillary Refill Test,C168125,C168125,C122008,Vital Signs;Cardiovascular Examination,Capillary Refill Time;CPLRFLT,Quantitative,An assessment performed to estimate peripheral perfusion and hydration status. The test is most often conducted by applying constant manual pressure for a set time on a patient's nail bed and then releasing while observing the length of time it takes for color to return to the tissue. A prolonged return to baseline coloring may indicate compromise of peripheral blood flow.,http://loinc.org/,LOINC,44971-0,C42574,C42574,Unit of Time,string,s
2026-03-31,Capillary Refill Test,C168125,C168125,C122008,Vital Signs;Cardiovascular Examination,Capillary Refill Time;CPLRFLT,Quantitative,An assessment performed to estimate peripheral perfusion and hydration status. The test is most often conducted by applying constant manual pressure for a set time on a patient's nail bed and then releasing while observing the length of time it takes for color to return to the tissue. A prolonged return to baseline coloring may indicate compromise of peripheral blood flow.,http://loinc.org/,LOINC,44971-0,C70856,C70856,Observation Result,decimal,
2026-03-31,Carbon Monoxide Diffusing Capability Test,C38083,C38083,C38081,Respiratory System Findings;Pulmonary Function Test,Diffusion Capacity of Lung for CO;DLCO;TLCO;Transfer Factor of Lung for CO;Diffusion Capacity of the Lung for Carbon Monoxide;PFT/DLCO;Pulmonary Function Test/Carbon Monoxide Diffusing Capability,Quantitative,"A measurement of carbon monoxide (CO) transfer from inspired gas to pulmonary capillary blood. During the test, the subject inspires a gas containing CO and one or more tracer gases to allow determination of the gas exchanging capability of the lungs.",http://loinc.org/,LOINC,19911-7,C44279,C44279,Unit of Volume,string,L;mL
2026-03-31,Carbon Monoxide Diffusing Capability Test,C38083,C38083,C38081,Respiratory System Findings;Pulmonary Function Test,Diffusion Capacity of Lung for CO;DLCO;TLCO;Transfer Factor of Lung for CO;Diffusion Capacity of the Lung for Carbon Monoxide;PFT/DLCO;Pulmonary Function Test/Carbon Monoxide Diffusing Capability,Quantitative,"A measurement of carbon monoxide (CO) transfer from inspired gas to pulmonary capillary blood. During the test, the subject inspires a gas containing CO and one or more tracer gases to allow determination of the gas exchanging capability of the lungs.",http://loinc.org/,LOINC,19911-7,C70856,C70856,Observation Result,decimal,
2026-03-31,Carbon Monoxide Diffusing Capability Test,C38083,C38083,C38081,Respiratory System Findings;Pulmonary Function Test,Diffusion Capacity of Lung for CO;DLCO;TLCO;Transfer Factor of Lung for CO;Diffusion Capacity of the Lung for Carbon Monoxide;PFT/DLCO;Pulmonary Function Test/Carbon Monoxide Diffusing Capability,Quantitative,"A measurement of carbon monoxide (CO) transfer from inspired gas to pulmonary capillary blood. During the test, the subject inspires a gas containing CO and one or more tracer gases to allow determination of the gas exchanging capability of the lungs.",http://loinc.org/,LOINC,19911-7,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Cardiac Function Study,C16094,C16094,,Cardiac Function Study,,,"The study and analysis of the normal or abnormal functioning of the heart using methods such as echocardiography, exercise stress cardiography, 24-hour Holter EKG and magnetic resonance imaging.",,,,,,,,
2026-03-31,Cardiovascular Examination,C122008,C122008,,Cardiovascular Examination,Cardiac Examination,,Tests and assessments pertaining to the cardiovascular system.,,,,,,,,
2026-03-31,Chest Circumference,C156606,C156606,C172255,Vital Signs;Body Measurements,CHESTCIR,Quantitative,A circumferential measurement of the chest.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Chest Circumference,C156606,C156606,C172255,Vital Signs;Body Measurements,CHESTCIR,Quantitative,A circumferential measurement of the chest.,,,,C42578,C42578,Unit of Length,string,cm;in;mm
2026-03-31,Chest Circumference,C156606,C156606,C172255,Vital Signs;Body Measurements,CHESTCIR,Quantitative,A circumferential measurement of the chest.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Clinical Findings Indicator,C181043,C181043,,Respiratory System Findings;Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS,Clinical Finding Indicator,,Specifies whether a clinical finding was observed.,,,,,,,,
2026-03-31,Clinical Observations Category,C119797,C119797,,Clinical Observations,CLCAT,,A classification of clinical observation data.,,,,,,,,
2026-03-31,Complete [RETIRED],C25250,C25250,,Subject Disposition,,,To possess every necessary or normal part or component or step; having come or been brought to a conclusion. [RETIRED],,,,,,,,
2026-03-31,Core Body Temperature,C174370,C174370,C164325,Vital Signs;Temperature,TEMPCB,Quantitative,A measurement of the temperature within the deep tissues of the body.,http://loinc.org/,LOINC,8329-5,C70856,C70856,Observation Result,decimal,
2026-03-31,Core Body Temperature,C174370,C174370,C164325,Vital Signs;Temperature,TEMPCB,Quantitative,A measurement of the temperature within the deep tissues of the body.,http://loinc.org/,LOINC,8329-5,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Core Body Temperature,C174370,C174370,C164325,Vital Signs;Temperature,TEMPCB,Quantitative,A measurement of the temperature within the deep tissues of the body.,http://loinc.org/,LOINC,8329-5,C13717,C13717,Anatomic Site,string,TYMPANIC MEMBRANE;NASOPHARYNX;ESOPHAGUS;PULMONARY ARTERY BRANCH;SUBLINGUAL REGION;TYMPANIC MEMBRANE;NASOPHARYNX;ESOPHAGUS;PULMONARY ARTERY BRANCH;RECTUM
2026-03-31,Core Body Temperature,C174370,C174370,C164325,Vital Signs;Temperature,TEMPCB,Quantitative,A measurement of the temperature within the deep tissues of the body.,http://loinc.org/,LOINC,8329-5,C44276,C44276,Unit of Temperature,string,C;F
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C48567,C48567,Unit of Flow Rate,string,ml/min;mL/s
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C93566,C93566,Fasting Status Indicator,boolean,
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C83308,C83308,Laboratory Test End Date Time,datetime,
2026-03-31,Creatinine Clearance,C25747,C25747,C64547,Laboratory Tests;Chemistry Tests;Clearance Rates;Creatinine Measurements,CREATCLR,Quantitative,"The determination of the clearance of endogenous creatinine, used for evaluating the glomerular filtration rate.",,,,C70713,C70713,Biospecimen Type,string,Urine;Serum or Plasma
2026-03-31,Crown to Heel Length,C170639,C170639,C25334,Vital Signs;Body Measurements,Crown-to-Heel Length;CRWNHEEL,Quantitative,A measurement of the length of the body from the crown of the head to the bottom of the heel.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Crown to Heel Length,C170639,C170639,C25334,Vital Signs;Body Measurements,Crown-to-Heel Length;CRWNHEEL,Quantitative,A measurement of the length of the body from the crown of the head to the bottom of the heel.,,,,C42578,C42578,Unit of Length,string,cm;in;mm
2026-03-31,Crown to Heel Length,C170639,C170639,C25334,Vital Signs;Body Measurements,Crown-to-Heel Length;CRWNHEEL,Quantitative,A measurement of the length of the body from the crown of the head to the bottom of the heel.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Dead [RETIRED],C28554,C28554,,Subject Disposition,,,The cessation of life. [RETIRED],,,,,,,,
2026-03-31,Description,C25365,C25365,,Clinical Trial Attribute;Trial Summary;Respiratory System Findings,DESCR;Desc;Descriptive,,"A written or verbal account, representation, statement, or explanation of something.",,,,,,,,
2026-03-31,Diagnostic Factor,C19591,C19591,,Diagnostic Factor,Diagnostic Marker,,"A biological, physiological, behavioral, or molecular indicator of the presence or predisposition towards development of a specific disease.",,,,,,,,
2026-03-31,Diastolic Blood Pressure-for-Age Percentile,C172610,C172610,,Vital Signs;Blood Pressure,DBPAPCTL;Diastolic BP-for-Age Percentile,Quantitative,"A measurement of an individual's diastolic blood pressure in relationship to age, in comparison to a reference percentile curve.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Diastolic Blood Pressure-for-Age Percentile,C172610,C172610,,Vital Signs;Blood Pressure,DBPAPCTL;Diastolic BP-for-Age Percentile,Quantitative,"A measurement of an individual's diastolic blood pressure in relationship to age, in comparison to a reference percentile curve.",,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Diastolic Blood Pressure-for-Height Percentile,C172609,C172609,,Vital Signs;Blood Pressure,DBPHPCTL;Diastolic BP-for-Height Percentile,Quantitative,"A measurement of an individual's diastolic blood pressure in relationship to height, in comparison to a reference percentile curve.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Diastolic Blood Pressure-for-Height Percentile,C172609,C172609,,Vital Signs;Blood Pressure,DBPHPCTL;Diastolic BP-for-Height Percentile,Quantitative,"A measurement of an individual's diastolic blood pressure in relationship to height, in comparison to a reference percentile curve.",,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C120830,C38081,Respiratory System Findings;Pulmonary Function Test,DLCO/VA;DLCOVA,Quantitative,The calculated ratio of the lung's alveolar volume with respect to its diffusion capacity for carbon monoxide.,,,,C48570,C48570,Percent Unit,string,%;RATIO
2026-03-31,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C120830,C38081,Respiratory System Findings;Pulmonary Function Test,DLCO/VA;DLCOVA,Quantitative,The calculated ratio of the lung's alveolar volume with respect to its diffusion capacity for carbon monoxide.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Diffusion Capacity of the Lung for Carbon Monoxide/Alveolar Volume Ratio,C120830,C120830,C38081,Respiratory System Findings;Pulmonary Function Test,DLCO/VA;DLCOVA,Quantitative,The calculated ratio of the lung's alveolar volume with respect to its diffusion capacity for carbon monoxide.,,,,C70856,C70856,Observation Result,decimal,
2026-03-31,Dominant Lung Pattern Assessment,C189632,C189632,C18190,Respiratory System Findings,Dominant Lung Pattern;DOMLGPT,Nominal;Narrative,"A subjective assessment of the primary lung abnormality pattern, generally based on size, distribution, and/or amount.",,,,C70856,C70856,Observation Result,string,
2026-03-31,Dominant Lung Pattern Assessment,C189632,C189632,C18190,Respiratory System Findings,Dominant Lung Pattern;DOMLGPT,Nominal;Narrative,"A subjective assessment of the primary lung abnormality pattern, generally based on size, distribution, and/or amount.",,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Dominant Lung Pattern Distribution Assessment,C189633,C189633,C18190,Respiratory System Findings,Dominant Lung Pattern Distribution;DOMLGPTD,Nominal;Narrative,A subjective assessment of the distribution of the primary lung abnormality pattern.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Dominant Lung Pattern Distribution Assessment,C189633,C189633,C18190,Respiratory System Findings,Dominant Lung Pattern Distribution;DOMLGPTD,Nominal;Narrative,A subjective assessment of the distribution of the primary lung abnormality pattern.,,,,C70856,C70856,Observation Result,string,
2026-03-31,Effusion Indicator,C161422,C161422,C119241,Respiratory System Findings,EFFIND,Nominal,An indication as to whether effusion is present.,,,,C70856,C70856,Observation Result,string,U;N;Y
2026-03-31,Effusion Indicator,C161422,C161422,C119241,Respiratory System Findings,EFFIND,Nominal,An indication as to whether effusion is present.,,,,C82515,C82515,Collection Date Time,datetime,
2026-03-31,Effusion Volume Measurement,C161424,C161424,C74720,Respiratory System Findings,Effusion Volume;EFFVOL,Quantitative,The amount of three dimensional space occupied by the effusion fluid.,,,,C44279,C44279,Unit of Volume,string,mL
2026-03-31,Effusion Volume Measurement,C161424,C161424,C74720,Respiratory System Findings,Effusion Volume;EFFVOL,Quantitative,The amount of three dimensional space occupied by the effusion fluid.,,,,C70856,C70856,Observation Result,decimal,
