package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2026-07-14,Country of Potential Disease Exposure,C102612,C102612,C16632,Subject Characteristics,CTRYDEXP;Country of Potential Disease Exposure,Nominal,"System of classification based on the nation in which an individual was exposed to a disease, regardless of the nation in which he/she currently resides.",,,,C25372,C25372,Category,string,
2026-07-14,County of Permanent Address,C176362,C176362,,Subject Characteristics,CNTYPAD;County of Permanent Address,Nominal,The county in which an individual permanently resides.,,,,C70856,C70856,Observation Result,string,
2026-07-14,County of Permanent Address,C176362,C176362,,Subject Characteristics,CNTYPAD;County of Permanent Address,Nominal,The county in which an individual permanently resides.,,,,C25372,C25372,Category,string,
2026-07-14,County of Permanent Address,C176362,C176362,,Subject Characteristics,CNTYPAD;County of Permanent Address,Nominal,The county in which an individual permanently resides.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Deceased Donor Donation Condition,C139270,C139270,,Subject Characteristics,DDDTYPE;Deceased Donor Donation Condition;Deceased Donor Donation Type,Nominal,"The conditions under which an organ is harvested from a dead donor, including the condition of the donor and the environment.",,,,C25372,C25372,Category,string,
2026-07-14,Deceased Donor Donation Condition,C139270,C139270,,Subject Characteristics,DDDTYPE;Deceased Donor Donation Condition;Deceased Donor Donation Type,Nominal,"The conditions under which an organ is harvested from a dead donor, including the condition of the donor and the environment.",,,,C70856,C70856,Observation Result,string,
2026-07-14,Deceased Donor Donation Condition,C139270,C139270,,Subject Characteristics,DDDTYPE;Deceased Donor Donation Condition;Deceased Donor Donation Type,Nominal,"The conditions under which an organ is harvested from a dead donor, including the condition of the donor and the environment.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Deoxyribonucleic Acid Measurement,C135409,C135409,,Laboratory Tests;Chemistry Tests;Microbiology Tests,,,The determination of the amount of deoxyribonucleic acid (DNA) in a biological sample.,,,,,,,,
2026-07-14,Dietary Mineral Measurement,C184335,C184335,,Laboratory Tests;Chemistry Tests,,,"A determination of the total minerals in a nutritional product or meal, or a portion thereof.",,,,,,,,
2026-07-14,Dietary Phosphorus Measurement,C184481,C184481,C184335,Laboratory Tests;Chemistry Tests;Dietary Mineral Measurements,DP;Dietary Phosphorus,Quantitative,"A determination of the phosphorus in a nutritional product or meal, or a portion thereof.",,,,C42579,C42579,Unit of Mass,string,Milligrams
2026-07-14,Dietary Phosphorus Measurement,C184481,C184481,C184335,Laboratory Tests;Chemistry Tests;Dietary Mineral Measurements,DP;Dietary Phosphorus,Quantitative,"A determination of the phosphorus in a nutritional product or meal, or a portion thereof.",,,,C70856,C70856,Observation Result,decimal,
2026-07-14,Dietary Phosphorus Measurement,C184481,C184481,C184335,Laboratory Tests;Chemistry Tests;Dietary Mineral Measurements,DP;Dietary Phosphorus,Quantitative,"A determination of the phosphorus in a nutritional product or meal, or a portion thereof.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Disease Contact Investigation Indicator,C202576,C202576,C25180,Subject Characteristics,CINVIND;Contact Investigation Indicator;Disease Contact Investigation Indicator,Nominal,An indication as to whether a contact investigation (a public health activity whereby individuals who have been exposed to a person with a suspected or confirmed contagious illness are identified for contact tracing) has been carried out for the subject.,,,,C25372,C25372,Category,string,
2026-07-14,Disease Contact Investigation Indicator,C202576,C202576,C25180,Subject Characteristics,CINVIND;Contact Investigation Indicator;Disease Contact Investigation Indicator,Nominal,An indication as to whether a contact investigation (a public health activity whereby individuals who have been exposed to a person with a suspected or confirmed contagious illness are identified for contact tracing) has been carried out for the subject.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Disease Contact Investigation Indicator,C202576,C202576,C25180,Subject Characteristics,CINVIND;Contact Investigation Indicator;Disease Contact Investigation Indicator,Nominal,An indication as to whether a contact investigation (a public health activity whereby individuals who have been exposed to a person with a suspected or confirmed contagious illness are identified for contact tracing) has been carried out for the subject.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-07-14,Disease Recurrence Indicator,C123621,C123621,C93645,Oncology Standards;Disease Response;RS,DRCRIND,Nominal,An indication as to whether disease recurrence occurred.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Disease Recurrence Indicator,C123621,C123621,C93645,Oncology Standards;Disease Response;RS,DRCRIND,Nominal,An indication as to whether disease recurrence occurred.,,,,C70856,C70856,Observation Result,string,Y;N
2026-07-14,Disease Recurrence Indicator,C123621,C123621,C93645,Oncology Standards;Disease Response;RS,DRCRIND,Nominal,An indication as to whether disease recurrence occurred.,,,,C51824,C51824,Evaluator,string,Investigator;Radiologist
2026-07-14,Disease Recurrence Indicator,C123621,C123621,C93645,Oncology Standards;Disease Response;RS,DRCRIND,Nominal,An indication as to whether disease recurrence occurred.,,,,C117043,C117043,Evaluator Identifier,string,Radiologist 1;Radiologist 2;Radiologist 3
2026-07-14,Disease Recurrence Relative Location,C123633,C123633,C25341,Oncology Standards;Tumor/Lesion Identification;TU,DRCRLTLC,Nominal,A description of the region or relative location for the disease recurrence.,,,,C70856,C70856,Observation Result,string,
2026-07-14,Disease Recurrence Relative Location,C123633,C123633,C25341,Oncology Standards;Tumor/Lesion Identification;TU,DRCRLTLC,Nominal,A description of the region or relative location for the disease recurrence.,,,,C51824,C51824,Evaluator,string,Investigator;Radiologist
2026-07-14,Disease Recurrence Relative Location,C123633,C123633,C25341,Oncology Standards;Tumor/Lesion Identification;TU,DRCRLTLC,Nominal,A description of the region or relative location for the disease recurrence.,,,,C117043,C117043,Evaluator Identifier,string,Radiologist 1;Radiologist 2;Radiologist 3
2026-07-14,Disease Recurrence Relative Location,C123633,C123633,C25341,Oncology Standards;Tumor/Lesion Identification;TU,DRCRLTLC,Nominal,A description of the region or relative location for the disease recurrence.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,District of Permanent Address,C176363,C176363,,Subject Characteristics,DISTPAD;District of Permanent Address,Nominal,The district in which an individual permanently resides.,,,,C70856,C70856,Observation Result,string,
2026-07-14,District of Permanent Address,C176363,C176363,,Subject Characteristics,DISTPAD;District of Permanent Address,Nominal,The district in which an individual permanently resides.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,District of Permanent Address,C176363,C176363,,Subject Characteristics,DISTPAD;District of Permanent Address,Nominal,The district in which an individual permanently resides.,,,,C25372,C25372,Category,string,
2026-07-14,District of Potential Disease Exposure,C174364,C174364,C16632,Subject Characteristics,DISTDEXP;District of Potential Disease Exposure,Nominal,The district in which the an individual was potentially exposed to a disease.,,,,C25372,C25372,Category,string,
2026-07-14,District of Potential Disease Exposure,C174364,C174364,C16632,Subject Characteristics,DISTDEXP;District of Potential Disease Exposure,Nominal,The district in which the an individual was potentially exposed to a disease.,,,,C70856,C70856,Observation Result,string,
2026-07-14,District of Potential Disease Exposure,C174364,C174364,C16632,Subject Characteristics,DISTDEXP;District of Potential Disease Exposure,Nominal,The district in which the an individual was potentially exposed to a disease.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Dominant Hand,C114182,C114182,C19332,Subject Characteristics,HANDDOM;Dominant Hand,Nominal,The preferred hand of use for controlled and efficient performance of motor tasks.,,,,C70856,C70856,Observation Result,string,LEFT;RIGHT
2026-07-14,Dominant Hand,C114182,C114182,C19332,Subject Characteristics,HANDDOM;Dominant Hand,Nominal,The preferred hand of use for controlled and efficient performance of motor tasks.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Dominant Hand,C114182,C114182,C19332,Subject Characteristics,HANDDOM;Dominant Hand,Nominal,The preferred hand of use for controlled and efficient performance of motor tasks.,,,,C25372,C25372,Category,string,
2026-07-14,Donor Status,C159525,C159525,,Person Status,,,Vital information about a donor at the time of donation.,,,,,,,,
2026-07-14,Donor Status at Time of Organ Donation,C139269,C139269,C159525,Subject Characteristics,DSTATTOD;Donor Status at Time of Organ Donation,Nominal,The donor's state or condition of being either living or brain dead at the time of organ harvesting.,,,,C70856,C70856,Observation Result,string,
2026-07-14,Donor Status at Time of Organ Donation,C139269,C139269,C159525,Subject Characteristics,DSTATTOD;Donor Status at Time of Organ Donation,Nominal,The donor's state or condition of being either living or brain dead at the time of organ harvesting.,,,,C25372,C25372,Category,string,
2026-07-14,Donor Status at Time of Organ Donation,C139269,C139269,C159525,Subject Characteristics,DSTATTOD;Donor Status at Time of Organ Donation,Nominal,The donor's state or condition of being either living or brain dead at the time of organ harvesting.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Eastern Cooperative Oncology Group Performance Status Clinical Classification,C102116,C102116,C118969,QRS;Clinical or Research Assessment Classification;Eastern Cooperative Oncology Group Performance Status Clinical Classification;ECOG;ECOG1,ECOG,,"A standardized classification scale, published by Oken et al. in 1982 for the Eastern Cooperative Oncology Group (ECOG), that utilizes a six point rating scale to assess a patient's functional status.",,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,Eastern Cooperative Oncology Group Performance Status Clinical Classification,C102116,C102116,C118969,QRS;Clinical or Research Assessment Classification;Eastern Cooperative Oncology Group Performance Status Clinical Classification;ECOG;ECOG1,ECOG,,"A standardized classification scale, published by Oken et al. in 1982 for the Eastern Cooperative Oncology Group (ECOG), that utilizes a six point rating scale to assess a patient's functional status.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Eastern Cooperative Oncology Group Performance Status Clinical Classification,C102116,C102116,C118969,QRS;Clinical or Research Assessment Classification;Eastern Cooperative Oncology Group Performance Status Clinical Classification;ECOG;ECOG1,ECOG,,"A standardized classification scale, published by Oken et al. in 1982 for the Eastern Cooperative Oncology Group (ECOG), that utilizes a six point rating scale to assess a patient's functional status.",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-07-14,Eastern Cooperative Oncology Group Performance Status Clinical Classification,C102116,C102116,C118969,QRS;Clinical or Research Assessment Classification;Eastern Cooperative Oncology Group Performance Status Clinical Classification;ECOG;ECOG1,ECOG,,"A standardized classification scale, published by Oken et al. in 1982 for the Eastern Cooperative Oncology Group (ECOG), that utilizes a six point rating scale to assess a patient's functional status.",,,,C25372,C25372,Category,string,ECOG
2026-07-14,Education Level,C17953,C17953,C17468,Subject Characteristics,EDULEVEL;Education;Education Level;Education Level Completed;education_level;Educational Attainment;Educational Level;Level of Education Attained,Ordinal,"An indication of the years of schooling completed in graded public, private, or parochial schools, and in colleges, universities, or professional schools.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Education Level,C17953,C17953,C17468,Subject Characteristics,EDULEVEL;Education;Education Level;Education Level Completed;education_level;Educational Attainment;Educational Level;Level of Education Attained,Ordinal,"An indication of the years of schooling completed in graded public, private, or parochial schools, and in colleges, universities, or professional schools.",,,,C25372,C25372,Category,string,
2026-07-14,Education Level,C17953,C17953,C17468,Subject Characteristics,EDULEVEL;Education;Education Level;Education Level Completed;education_level;Educational Attainment;Educational Level;Level of Education Attained,Ordinal,"An indication of the years of schooling completed in graded public, private, or parochial schools, and in colleges, universities, or professional schools.",,,,C70856,C70856,Observation Result,string,
2026-07-14,Employee Salary Type,C74566,C74566,,Subject Characteristics,SALTYP;Employee Salary Type,Nominal,A coding scheme used to describe the possible methods of compensation in an occupation.,,,,C25372,C25372,Category,string,
2026-07-14,Employee Salary Type,C74566,C74566,,Subject Characteristics,SALTYP;Employee Salary Type,Nominal,A coding scheme used to describe the possible methods of compensation in an occupation.,,,,C70856,C70856,Observation Result,string,
2026-07-14,Employee Salary Type,C74566,C74566,,Subject Characteristics,SALTYP;Employee Salary Type,Nominal,A coding scheme used to describe the possible methods of compensation in an occupation.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Employer Based Health Insurance Indicator,C209683,C209683,C209446,Subject Characteristics,HIEMPIND;Employer Based Health Insurance Ind;Employer Based Health Insurance Indicator,Nominal,An indication as to whether the subject is covered by their own or a family member's employer-based health insurance.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Employer Based Health Insurance Indicator,C209683,C209683,C209446,Subject Characteristics,HIEMPIND;Employer Based Health Insurance Ind;Employer Based Health Insurance Indicator,Nominal,An indication as to whether the subject is covered by their own or a family member's employer-based health insurance.,,,,C25372,C25372,Category,string,
2026-07-14,Employer Based Health Insurance Indicator,C209683,C209683,C209446,Subject Characteristics,HIEMPIND;Employer Based Health Insurance Ind;Employer Based Health Insurance Indicator,Nominal,An indication as to whether the subject is covered by their own or a family member's employer-based health insurance.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-07-14,Employment Status,C179143,C179143,C171086,Subject Characteristics,EMPSTAT;Employment Status,Nominal,The state of a person with regard to earning wages or salary.,,,,C70856,C70856,Observation Result,string,FULL-TIME;NOT EMPLOYED;PART-TIME;EMPLOYED;RETIRED
2026-07-14,Employment Status,C179143,C179143,C171086,Subject Characteristics,EMPSTAT;Employment Status,Nominal,The state of a person with regard to earning wages or salary.,,,,C25372,C25372,Category,string,
2026-07-14,Employment Status,C179143,C179143,C171086,Subject Characteristics,EMPSTAT;Employment Status,Nominal,The state of a person with regard to earning wages or salary.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Enrolled in Daycare Indicator,C198362,C198362,C25180,Subject Characteristics,DAYCRIND;Day Care Indicator;Daycare Indicator;Enrolled in Daycare Indicator,Nominal,An indication as to whether the individual is enrolled at a daycare facility.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-07-14,Enrolled in Daycare Indicator,C198362,C198362,C25180,Subject Characteristics,DAYCRIND;Day Care Indicator;Daycare Indicator;Enrolled in Daycare Indicator,Nominal,An indication as to whether the individual is enrolled at a daycare facility.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Enrolled in Daycare Indicator,C198362,C198362,C25180,Subject Characteristics,DAYCRIND;Day Care Indicator;Daycare Indicator;Enrolled in Daycare Indicator,Nominal,An indication as to whether the individual is enrolled at a daycare facility.,,,,C25372,C25372,Category,string,
2026-07-14,Entry Date from Country of Potential Disease Exposure,C102631,C102631,C25164,Subject Characteristics,CTRYDDTC;Entry Date from Country of Potential Disease Exposure;Entry Date from Ptntl Cntry Disease Exp,Temporal,The date on which the subject arrived in the reporting country from the country of potential disease exposure.,,,,C25372,C25372,Category,string,
2026-07-14,Entry Date from Country of Potential Disease Exposure,C102631,C102631,C25164,Subject Characteristics,CTRYDDTC;Entry Date from Country of Potential Disease Exposure;Entry Date from Ptntl Cntry Disease Exp,Temporal,The date on which the subject arrived in the reporting country from the country of potential disease exposure.,,,,C70856,C70856,Observation Result,datetime,ISO 8601
2026-07-14,Entry Date from Country of Potential Disease Exposure,C102631,C102631,C25164,Subject Characteristics,CTRYDDTC;Entry Date from Country of Potential Disease Exposure;Entry Date from Ptntl Cntry Disease Exp,Temporal,The date on which the subject arrived in the reporting country from the country of potential disease exposure.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Estimated Gestational Age,C122188,C122188,C25150,Subject Characteristics,EGESTAGE;Estimated Gestational Age,Quantitative,An approximate calculation of the gestational age of the fetus.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Estimated Gestational Age,C122188,C122188,C25150,Subject Characteristics,EGESTAGE;Estimated Gestational Age,Quantitative,An approximate calculation of the gestational age of the fetus.,,,,C42574,C42574,Unit of Time,string,Weeks;Days
2026-07-14,Estimated Gestational Age,C122188,C122188,C25150,Subject Characteristics,EGESTAGE;Estimated Gestational Age,Quantitative,An approximate calculation of the gestational age of the fetus.,,,,C25372,C25372,Category,string,
2026-07-14,Estimated Gestational Age,C122188,C122188,C25150,Subject Characteristics,EGESTAGE;Estimated Gestational Age,Quantitative,An approximate calculation of the gestational age of the fetus.,,,,C70856,C70856,Observation Result,decimal,
2026-07-14,European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,C102117,C91105,QRS;Clinical or Research Assessment Questionnaire;European Quality of Life Five Dimension Five Level Scale Questionnaire;EQ-5D-5L;EQ5D02,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",,,,C82534,C82534,Evaluation Interval,string,Today
2026-07-14,European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,C102117,C91105,QRS;Clinical or Research Assessment Questionnaire;European Quality of Life Five Dimension Five Level Scale Questionnaire;EQ-5D-5L;EQ5D02,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,C102117,C91105,QRS;Clinical or Research Assessment Questionnaire;European Quality of Life Five Dimension Five Level Scale Questionnaire;EQ-5D-5L;EQ5D02,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-07-14,European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,C102117,C91105,QRS;Clinical or Research Assessment Questionnaire;European Quality of Life Five Dimension Five Level Scale Questionnaire;EQ-5D-5L;EQ5D02,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",,,,C82556,C82556,Not-Done Reason,string,
2026-07-14,European Quality of Life Five Dimension Five Level Scale Questionnaire,C102117,C102117,C91105,QRS;Clinical or Research Assessment Questionnaire;European Quality of Life Five Dimension Five Level Scale Questionnaire;EQ-5D-5L;EQ5D02,EQ5D02;EQ-5D-5L;European Quality of Life Five Dimension Five Level Scale Questionnaire,,"A standardized rating scale which is used as a measure of health outcome. This instrument is a descriptive system consisting of 5 dimensions: mobility, self-care, usual activity, pain/discomfort, and anxiety/depression. Each dimension has 5 levels ranging from no problem to extreme problem or incapable, which are assessed by the patient.",,,,C25372,C25372,Category,string,EQ-5D-5L
2026-07-14,Expected Date of Confinement,C81247,C81247,C25164,Subject Characteristics,Due Date;EDC;EDD;EDLVRDTC;Estimated Date of Confinement;Estimated Date of Delivery;Estimated Due Date;Expected Date of Confinement,Temporal,"The best estimated due date is determined by: last menstrual period (LMP) if confirmed by early ultrasound or no ultrasound performed, or early ultrasound if no known LMP or the ultrasound is not consistent with LMP, or known date of fertilization (e.g. Assisted Reproductive Technology (ART), Intrauterine Insemination (IUI)). Notes: 1. Ultrasound margin of error and ""early"" to be defined by SMFM/ACOG/NICHD workshop. 2. Pregnancy should not be re-dated by a later ultrasound after a best obstetrical estimate of EDD has been established. (adapted from reVITALize)",,,,C25372,C25372,Category,string,
2026-07-14,Expected Date of Confinement,C81247,C81247,C25164,Subject Characteristics,Due Date;EDC;EDD;EDLVRDTC;Estimated Date of Confinement;Estimated Date of Delivery;Estimated Due Date;Expected Date of Confinement,Temporal,"The best estimated due date is determined by: last menstrual period (LMP) if confirmed by early ultrasound or no ultrasound performed, or early ultrasound if no known LMP or the ultrasound is not consistent with LMP, or known date of fertilization (e.g. Assisted Reproductive Technology (ART), Intrauterine Insemination (IUI)). Notes: 1. Ultrasound margin of error and ""early"" to be defined by SMFM/ACOG/NICHD workshop. 2. Pregnancy should not be re-dated by a later ultrasound after a best obstetrical estimate of EDD has been established. (adapted from reVITALize)",,,,C70856,C70856,Observation Result,datetime,ISO 8601
2026-07-14,Expected Date of Confinement,C81247,C81247,C25164,Subject Characteristics,Due Date;EDC;EDD;EDLVRDTC;Estimated Date of Confinement;Estimated Date of Delivery;Estimated Due Date;Expected Date of Confinement,Temporal,"The best estimated due date is determined by: last menstrual period (LMP) if confirmed by early ultrasound or no ultrasound performed, or early ultrasound if no known LMP or the ultrasound is not consistent with LMP, or known date of fertilization (e.g. Assisted Reproductive Technology (ART), Intrauterine Insemination (IUI)). Notes: 1. Ultrasound margin of error and ""early"" to be defined by SMFM/ACOG/NICHD workshop. 2. Pregnancy should not be re-dated by a later ultrasound after a best obstetrical estimate of EDD has been established. (adapted from reVITALize)",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Fertility Status,C186214,C186214,C16669,Subject Characteristics,FRTLSTAT;Fertility Status,Nominal,The status of an individual with respect to their ability to produce offspring.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Fertility Status,C186214,C186214,C16669,Subject Characteristics,FRTLSTAT;Fertility Status,Nominal,The status of an individual with respect to their ability to produce offspring.,,,,C70856,C70856,Observation Result,string,
2026-07-14,Fertility Status,C186214,C186214,C16669,Subject Characteristics,FRTLSTAT;Fertility Status,Nominal,The status of an individual with respect to their ability to produce offspring.,,,,C25372,C25372,Category,string,
2026-07-14,Fitzpatrick Classification Scale,C74563,C74563,C74562,Subject Characteristics,SKINCLAS;Fitzpatrick Classification Scale;Fitzpatrick Skin Classification;Fitzpatrick Skin Phototype;Fitzpatrick Skin Type System;Skin Classification,Ordinal,"A classification system used by dermatologists to determine a person's risk for sunburn. The classification is based on the skin complexion and the degree of tolerance to sun exposure and it relates to the amount of melanin pigment in the skin. It was developed by Dr. Thomas Fitzpatrick in 1975 to determine patient's skin reaction to laser and light therapy treatments. According to this system, there are six skin varieties classified from I to VI.",,,,C25372,C25372,Category,string,
2026-07-14,Fitzpatrick Classification Scale,C74563,C74563,C74562,Subject Characteristics,SKINCLAS;Fitzpatrick Classification Scale;Fitzpatrick Skin Classification;Fitzpatrick Skin Phototype;Fitzpatrick Skin Type System;Skin Classification,Ordinal,"A classification system used by dermatologists to determine a person's risk for sunburn. The classification is based on the skin complexion and the degree of tolerance to sun exposure and it relates to the amount of melanin pigment in the skin. It was developed by Dr. Thomas Fitzpatrick in 1975 to determine patient's skin reaction to laser and light therapy treatments. According to this system, there are six skin varieties classified from I to VI.",,,,C70856,C70856,Observation Result,string,Type I;Type II;Type III;Type IV;Type V;Type VI
2026-07-14,Fitzpatrick Classification Scale,C74563,C74563,C74562,Subject Characteristics,SKINCLAS;Fitzpatrick Classification Scale;Fitzpatrick Skin Classification;Fitzpatrick Skin Phototype;Fitzpatrick Skin Type System;Skin Classification,Ordinal,"A classification system used by dermatologists to determine a person's risk for sunburn. The classification is based on the skin complexion and the degree of tolerance to sun exposure and it relates to the amount of melanin pigment in the skin. It was developed by Dr. Thomas Fitzpatrick in 1975 to determine patient's skin reaction to laser and light therapy treatments. According to this system, there are six skin varieties classified from I to VI.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Full-Time Student Indicator,C209682,C209682,C147485,Subject Characteristics,FTSTUIND;Full-Time Student Indicator,Nominal,An indication as to whether the subject is a full-time student.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Full-Time Student Indicator,C209682,C209682,C147485,Subject Characteristics,FTSTUIND;Full-Time Student Indicator,Nominal,An indication as to whether the subject is a full-time student.,,,,C25372,C25372,Category,string,
2026-07-14,Full-Time Student Indicator,C209682,C209682,C147485,Subject Characteristics,FTSTUIND;Full-Time Student Indicator,Nominal,An indication as to whether the subject is a full-time student.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-07-14,GPS Coordinates of Potential Disease Exposure,C174365,C174365,,Subject Characteristics,GPSDEXP;GPS Coord of Potential Disease Exposure;GPS Coordinates of Potential Disease Exposure,Quantitative,The global position system (GPS) coordinates for the location at which the an individual was potentially exposed to a disease.,,,,C25372,C25372,Category,string,
2026-07-14,GPS Coordinates of Potential Disease Exposure,C174365,C174365,,Subject Characteristics,GPSDEXP;GPS Coord of Potential Disease Exposure;GPS Coordinates of Potential Disease Exposure,Quantitative,The global position system (GPS) coordinates for the location at which the an individual was potentially exposed to a disease.,,,,C70856,C70856,Observation Result,string,
2026-07-14,GPS Coordinates of Potential Disease Exposure,C174365,C174365,,Subject Characteristics,GPSDEXP;GPS Coord of Potential Disease Exposure;GPS Coordinates of Potential Disease Exposure,Quantitative,The global position system (GPS) coordinates for the location at which the an individual was potentially exposed to a disease.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Gender Identity,C158277,C158277,,Subject Characteristics,GENIDENT;Gender Identity,Nominal,"A person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex. IMPORTANT NOTICE: The NCI Thesaurus contains biomedical terminologies that NCI does not own or control. This concept contains gender-related content that does not comply with Executive Order 14168.",,,,C25372,C25372,Category,string,
2026-07-14,Gender Identity,C158277,C158277,,Subject Characteristics,GENIDENT;Gender Identity,Nominal,"A person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex. IMPORTANT NOTICE: The NCI Thesaurus contains biomedical terminologies that NCI does not own or control. This concept contains gender-related content that does not comply with Executive Order 14168.",,,,C70856,C70856,Observation Result,string,AGENDER;CISGENDER MAN/BOY;CISGENDER WOMAN/GIRL;GENDER FLUID;GENDER QUEER;NON-BINARY;NOT REPORTED;TRANSGENDER MAN/BOY;TRANSGENDER WOMAN/GIRL;UNKNOWN
2026-07-14,Gender Identity,C158277,C158277,,Subject Characteristics,GENIDENT;Gender Identity,Nominal,"A person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex. IMPORTANT NOTICE: The NCI Thesaurus contains biomedical terminologies that NCI does not own or control. This concept contains gender-related content that does not comply with Executive Order 14168.",,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Gestational Age at Birth,C124435,C124435,,Subject Characteristics,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth,Quantitative,The gestational age of the subject at birth.,,,,C25372,C25372,Category,string,
2026-07-14,Gestational Age at Birth,C124435,C124435,,Subject Characteristics,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth,Quantitative,The gestational age of the subject at birth.,,,,C82515,C82515,Collection Date Time,datetime,
2026-07-14,Gestational Age at Birth,C124435,C124435,,Subject Characteristics,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth,Quantitative,The gestational age of the subject at birth.,,,,C42574,C42574,Unit of Time,string,Weeks;Days
2026-07-14,Gestational Age at Birth,C124435,C124435,,Subject Characteristics,GSTABRTH;Gestational Age at Birth;weeks gestation at birth;weeks_gestation_at_birth,Quantitative,The gestational age of the subject at birth.,,,,C70856,C70856,Observation Result,decimal,
2026-07-14,Group Affiliation,C18823,C18823,,Social Circumstances,,,Inclusion of an individual in a peer or minority group,,,,,,,,
2026-07-14,Hamilton Anxiety Rating Scale Clinical Classification,C102118,C102118,C118969,QRS;Clinical or Research Assessment Classification;Hamilton Anxiety Rating Scale Clinical Classification;HAM-A;HAMA;HAMA1,HAM-A;HAMA;HAMA1,,"A standardized rating scale developed by M. Hamilton in 1959 which is used to evaluate the severity of an individual's state of neurotic anxiety. This instrument contains 14 questions or types of symptoms associated with anxiety such as fear, mood, insomnia, and somatic symptoms, which is completed during a semi-structured interview. Each symptom is rated on a scale of 0-4 with 0 being none and 4 being the most severe. A score of 0-17 is considered 'mild', while a score of 18-24 is 'mild to moderate' and a score greater than 24 is 'moderate to severe.'",,,,C82556,C82556,Not-Done Reason,string,
