package_date,short_name,bc_id,ncit_code,parent_bc_id,bc_categories,synonyms,result_scales,definition,system,system_name,code,dec_id,ncit_dec_code,dec_label,data_type,example_set
2026-05-26,6 Minute Walk Functional Test 2008 Version,C115789,C115789,C222260,QRS;Functional Assessment;6 Minute Walk Functional Test;SIX MINUTE WALK;SIXMW1;6MWT,6MWT;SIXMW1;SIX MINUTE WALK,,"A standardized rating scale developed by Bruno Blake in 1963, which is a performance-based evaluation of functional exercise capacity in subjects with chronic respiratory disease and heart failure, as well as other populations such as healthy older adults and people suffering from fibromyalgia and scleroderma. This functional test contains 6 items and measures the distance an individual is able to walk over a total of six minutes on a hard, flat surface.",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-05-26,6 Minute Walk Functional Test 2008 Version,C115789,C115789,C222260,QRS;Functional Assessment;6 Minute Walk Functional Test;SIX MINUTE WALK;SIXMW1;6MWT,6MWT;SIXMW1;SIX MINUTE WALK,,"A standardized rating scale developed by Bruno Blake in 1963, which is a performance-based evaluation of functional exercise capacity in subjects with chronic respiratory disease and heart failure, as well as other populations such as healthy older adults and people suffering from fibromyalgia and scleroderma. This functional test contains 6 items and measures the distance an individual is able to walk over a total of six minutes on a hard, flat surface.",,,,C93300,C93300,Assistive Device,string,cane
2026-05-26,6 Minute Walk Functional Test 2008 Version,C115789,C115789,C222260,QRS;Functional Assessment;6 Minute Walk Functional Test;SIX MINUTE WALK;SIXMW1;6MWT,6MWT;SIXMW1;SIX MINUTE WALK,,"A standardized rating scale developed by Bruno Blake in 1963, which is a performance-based evaluation of functional exercise capacity in subjects with chronic respiratory disease and heart failure, as well as other populations such as healthy older adults and people suffering from fibromyalgia and scleroderma. This functional test contains 6 items and measures the distance an individual is able to walk over a total of six minutes on a hard, flat surface.",,,,C25372,C25372,Category,string,SIX MINUTE WALK
2026-05-26,6 Minute Walk Functional Test 2008 Version,C115789,C115789,C222260,QRS;Functional Assessment;6 Minute Walk Functional Test;SIX MINUTE WALK;SIXMW1;6MWT,6MWT;SIXMW1;SIX MINUTE WALK,,"A standardized rating scale developed by Bruno Blake in 1963, which is a performance-based evaluation of functional exercise capacity in subjects with chronic respiratory disease and heart failure, as well as other populations such as healthy older adults and people suffering from fibromyalgia and scleroderma. This functional test contains 6 items and measures the distance an individual is able to walk over a total of six minutes on a hard, flat surface.",,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Abnormal Bleeding Indicator,C154889,C154889,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BLEEDIND;Abnormal Indicator,Nominal,An indication as to whether there is the presence of abnormal bleeding.,,,,C25185,C25185,Laterality,string,Left;Right
2026-05-26,Abnormal Bleeding Indicator,C154889,C154889,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BLEEDIND;Abnormal Indicator,Nominal,An indication as to whether there is the presence of abnormal bleeding.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Abnormal Bleeding Indicator,C154889,C154889,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BLEEDIND;Abnormal Indicator,Nominal,An indication as to whether there is the presence of abnormal bleeding.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-05-26,Abnormal Bleeding Indicator,C154889,C154889,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BLEEDIND;Abnormal Indicator,Nominal,An indication as to whether there is the presence of abnormal bleeding.,,,,C13717,C13717,Anatomic Site,string,
2026-05-26,Abnormal Involuntary Movement Scale Clinical Classification,C102111,C102111,C118969,QRS;Clinical or Research Assessment Classification;Abnormal Involuntary Movement Scale Clinical Classification;AIMS;AIMS01,AIMS;AIMS01,,"A standardized rating scale developed by William Guy in 1976 which is used to evaluate the severity of tardive dyskinesia in individuals taking neuroleptic agents. This instrument contains 5 sections with a total of 12 items pertaining to facial and oral movements, global judgments, trunk movements, dental status, and extremity movements. Each item is rated on either a 0 to 4 scale with 0 being none and 4 being severe, or as 'yes' or 'no.'",,,,C25372,C25372,Category,string,AIMS
2026-05-26,Abnormal Involuntary Movement Scale Clinical Classification,C102111,C102111,C118969,QRS;Clinical or Research Assessment Classification;Abnormal Involuntary Movement Scale Clinical Classification;AIMS;AIMS01,AIMS;AIMS01,,"A standardized rating scale developed by William Guy in 1976 which is used to evaluate the severity of tardive dyskinesia in individuals taking neuroleptic agents. This instrument contains 5 sections with a total of 12 items pertaining to facial and oral movements, global judgments, trunk movements, dental status, and extremity movements. Each item is rated on either a 0 to 4 scale with 0 being none and 4 being severe, or as 'yes' or 'no.'",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-05-26,Abnormal Involuntary Movement Scale Clinical Classification,C102111,C102111,C118969,QRS;Clinical or Research Assessment Classification;Abnormal Involuntary Movement Scale Clinical Classification;AIMS;AIMS01,AIMS;AIMS01,,"A standardized rating scale developed by William Guy in 1976 which is used to evaluate the severity of tardive dyskinesia in individuals taking neuroleptic agents. This instrument contains 5 sections with a total of 12 items pertaining to facial and oral movements, global judgments, trunk movements, dental status, and extremity movements. Each item is rated on either a 0 to 4 scale with 0 being none and 4 being severe, or as 'yes' or 'no.'",,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Actively Menstruating Indicator,C204695,C204695,C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,AMENSIND,Nominal,An indication as to whether the subject is menstruating at the time the question is asked.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-05-26,Actively Menstruating Indicator,C204695,C204695,C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,AMENSIND,Nominal,An indication as to whether the subject is menstruating at the time the question is asked.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C82535,C82535,Test Method,string,12 Lead Standard;12 Lead Continuous ECG;10 Lead Standard;6 Lead Standard
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C50282,C50282,Lead Device,string,Lead 1;Lead 2
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C25372,C25372,Category,string,Interval
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C25330,C25330,Duration,integer,
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C82516,C82516,Observation End Date Time,datetime,
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C51824,C51824,Evaluator,string,Investigator;Vendor;Adjudication Committee
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C42574,C42574,Unit of Time,string,Milliseconds;Seconds
2026-05-26,Aggregate RR Interval,C117791,C117791,C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",http://loinc.org/,LOINC,18505-8,C62164,C62164,Body Position,string,Supine;Sitting
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C218437,C218437,Immunogenicity Specimen Test Operational Objective,string,Screen;Confirm;Quantify;Overall Subject Status
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C42647,C42647,Binder Excipient,string,American Cockroach Antigen;Bermuda Grass Pollen;Cat Dander Antigen;Dog Dander Antigen;English Plantain Pollen;German Cockroach Antigen;Gliadin Antigen;Grass Mix Pollens;Mold Mix Antigens;Orchard Grass Pollen;Silver Birch Pollen;Timothy Grass Pollen;Weed Mix Pollens;Western Ragweed Pollen;Alternaria Alternata;Penicillium Chrysogenum;Mucor Racemosus
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C25692,C25692,Subcategory,string,
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C25372,C25372,Category,string,
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C48207,C48207,Unit of Concentration,string,mg/dL;g/L;umol/L;U/mL
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C82535,C82535,Test Method,string,Immunoassay
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C70856,C70856,Observation Result,string,
2026-05-26,Allergen-induced IgA Antibody Measurement,C187776,C187776,C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,,,,C70713,C70713,Biospecimen Type,string,Serum;Plasma;Blood;Saliva;Urine;Cerebrospinal Fluid
2026-05-26,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C222259,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study. (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-05-26,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C222259,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study. (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82556,C82556,Not-Done Reason,string,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive
2026-05-26,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C222259,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study. (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C25372,C25372,Category,string,EQ-5D-5L
2026-05-26,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,C100762,C100762,C222259,QRS;Functional Assessment;Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test;ADAS-Cog;ADC,,,"The CDISC version of the Alzheimer's Disease Assessment Scale-Cognitive (CDISC ADAS-Cog) containing 15 summary-level tests. This version is based on combining the total pool of ADAS-Cog tests that were observed during a review of multiple case report forms administered in clinical trials of Alzheimer's disease, as well as the CRF administered in the Alzheimer's Disease Neuroimaging Initiative (ADNI) observational study. (Modified from Mohs RC, Rosen WG, Davis KL. The Alzheimer's disease assessment scale: an instrument for assessing treatment efficacy. Psychopharmacol Bull 1983;19(3):448-450. Rosen WG, Mohs RC, Davis KL. A new rating scale for Alzheimer's disease. Am J Psychiatry 1984;141(11):1356-1364. Mohs RC, Knopman D, Petersen RC et al. Development of cognitive instruments for use in clinical trials of antidementia drugs: additions to the Alzheimer's Disease Assessment Scale that broaden its scope. The Alzheimer's Disease Cooperative Study. Alzheimer Dis Assoc Disord 1997;11 Suppl 2:S13-S21. Wouters H, van Gool WA, Schmand B, Lindeboom R. Revising the ADAS-cog for a more accurate assessment of cognitive impairment. Alzheimer Dis Assoc Disord 2008;22(3):236-244.).",,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Assay,C60819,C60819,,Laboratory Tests;Mixed Category Laboratory Procedure;Assay,,,A qualitative or quantitative analysis performed to determine the amount of a particular constituent in a sample or the biological or pharmacological properties or activity of a drug or substance.,,,,,,,,
2026-05-26,Bartholin's Gland Abnormality Indicator,C154880,C154880,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BTHGLIND;Abnormal Indicator,Nominal,An indication as to whether the Bartholin's gland is abnormal.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-05-26,Bartholin's Gland Abnormality Indicator,C154880,C154880,C181043,Reproductive Findings;Clinical Findings Indicator;Indicator,BTHGLIND;Abnormal Indicator,Nominal,An indication as to whether the Bartholin's gland is abnormal.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Bleeding or Spotting Between Menstrual Periods Indicator,C189352,C189352,C154889,Reproductive Findings;Clinical Findings Indicator;Indicator,BSBMPIND;Bleed/Spot Between Menstrual Periods Ind,Nominal,An indication as to whether the individual has experienced bleeding or spotting between menstrual periods.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Bleeding or Spotting Between Menstrual Periods Indicator,C189352,C189352,C154889,Reproductive Findings;Clinical Findings Indicator;Indicator,BSBMPIND;Bleed/Spot Between Menstrual Periods Ind,Nominal,An indication as to whether the individual has experienced bleeding or spotting between menstrual periods.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C13717,C13717,Anatomic Site,string,
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C25185,C25185,Laterality,string,
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C70856,C70856,Observation Result,string,N;U;Y
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C82546,C82546,Observation Object,string,
2026-05-26,Blistering Indicator,C122195,C122195,C119241,Symptom Indicator;Skin Response;Reproductive Findings,BLISTIND,Nominal,Specifies whether blistering occurred.,,,,C82535,C82535,Test Method,string,
2026-05-26,Blood Pressure,C54706,C54706,C49672,Vital Signs;Blood Pressure,BP,,The pressure of the circulating blood against the walls of the blood vessels.,,,,,,,,
2026-05-26,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C70856,C70856,Observation Result,decimal,
2026-05-26,Body Surface Area,C25157,C25157,C19332,Vital Signs;Body Measurements,BSA,Quantitative,"A measure of the 2-dimensional extent of the body surface (i.e., the skin). Body surface area (BSA) can be calculated by mathematical formula or from a chart that relates height to weight. BSA is often an important factor in dosing.",http://loinc.org/,LOINC,8277-6,C48037,C48037,Unit of Area,string,m2
2026-05-26,Bone Marrow Disease Involvement Indicator,C135477,C135477,C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,,,,C51824,C51824,Evaluator,string,Investigator;Independent Assessor
2026-05-26,Bone Marrow Disease Involvement Indicator,C135477,C135477,C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,,,,C70856,C70856,Observation Result,string,N;U;Y
2026-05-26,Bone Marrow Disease Involvement Indicator,C135477,C135477,C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,,,,C25372,C25372,Category,string,LUGANO CLASSIFICATION
2026-05-26,Bone Marrow Disease Involvement Indicator,C135477,C135477,C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,,,,C117043,C117043,Evaluator Identifier,string,Radiologist 1;Radiologist 2;Radiologist 3;Hematologist 1;Hematologist 2
2026-05-26,Bone Marrow Disease Involvement Indicator,C135477,C135477,C181043,Oncology Standards;Disease Response;Disease Response Criteria;Disease Response and Clinical Classification;RS;LUGANO CLASSIFICATION,BMIVLIND;Bone Marrow Involvement Indicator,Nominal,An indication as to whether disease is present in the bone marrow.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Child-Pugh Clinical Classification,C121007,C121007,C118969,QRS;Clinical or Research Assessment Classification;Child-Pugh Clinical Classification;CHILD-PUGH CLASSIFICATION;Child-Pugh;CPS01;Child-Pugh Clinical Classification Question,Child-Pugh;CHILD-PUGH CLASSIFICATION;Child-Pugh Classification;Child-Pugh Score;CPS01,,"A standardized rating scale used to assess the severity of liver cirrhosis and determine the prognosis, the required strength of treatment, and the necessity of liver transplantation. This instrument uses the following clinical and lab criteria: encephalopathy grade, ascites, bilirubin, albumin, and prothrombin index.",,,,C25372,C25372,Category,string,CHILD-PUGH CLASSIFICATION
2026-05-26,Child-Pugh Clinical Classification,C121007,C121007,C118969,QRS;Clinical or Research Assessment Classification;Child-Pugh Clinical Classification;CHILD-PUGH CLASSIFICATION;Child-Pugh;CPS01;Child-Pugh Clinical Classification Question,Child-Pugh;CHILD-PUGH CLASSIFICATION;Child-Pugh Classification;Child-Pugh Score;CPS01,,"A standardized rating scale used to assess the severity of liver cirrhosis and determine the prognosis, the required strength of treatment, and the necessity of liver transplantation. This instrument uses the following clinical and lab criteria: encephalopathy grade, ascites, bilirubin, albumin, and prothrombin index.",,,,C82525,C82525,Test Occurrence,string,N;Y
2026-05-26,Child-Pugh Clinical Classification,C121007,C121007,C118969,QRS;Clinical or Research Assessment Classification;Child-Pugh Clinical Classification;CHILD-PUGH CLASSIFICATION;Child-Pugh;CPS01;Child-Pugh Clinical Classification Question,Child-Pugh;CHILD-PUGH CLASSIFICATION;Child-Pugh Classification;Child-Pugh Score;CPS01,,"A standardized rating scale used to assess the severity of liver cirrhosis and determine the prognosis, the required strength of treatment, and the necessity of liver transplantation. This instrument uses the following clinical and lab criteria: encephalopathy grade, ascites, bilirubin, albumin, and prothrombin index.",,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Childbearing Potential,C106508,C106508,C19332,Reproductive Findings,CHILDPOT,Nominal,An indicator as to whether the female subject has the potential to become pregnant.,,,,C70856,C70856,Observation Result,string,N;Y;U
2026-05-26,Childbearing Potential,C106508,C106508,C19332,Reproductive Findings,CHILDPOT,Nominal,An indicator as to whether the female subject has the potential to become pregnant.,,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Clinical or Research Functional Assessment Tool,C222260,C222260,,QRS;Functional Assessment,,,Any evaluation or assessment tool used to ascertain the physical capacities or deficits of an individual.,,,,,,,,
2026-05-26,Cognitive Assessment Tool,C222259,C222259,,QRS;Functional Assessment,,,Any evaluation or assessment tool used to ascertain the cognitive capacities or deficits of an individual.,,,,,,,,
2026-05-26,Combat Exposure Scale Questionnaire,C132532,C132532,C91105,QRS;Clinical or Research Assessment Questionnaire;Combat Exposure Scale Questionnaire;CES;CES01,CES;CES01,,"A standardized 7-item self-report scale that was developed by Keane et al in 1989 to measure combat exposure. The instrument is derived from Figley's combat scale (1980), with additional items included by consensus of a group of clinical psychologists with experience in the assessment and treatment of combat-related PTSD. The items are weighted according to the severity of the combat experience.",,,,C82515,C82515,Collection Date Time,datetime,
2026-05-26,Combat Exposure Scale Questionnaire,C132532,C132532,C91105,QRS;Clinical or Research Assessment Questionnaire;Combat Exposure Scale Questionnaire;CES;CES01,CES;CES01,,"A standardized 7-item self-report scale that was developed by Keane et al in 1989 to measure combat exposure. The instrument is derived from Figley's combat scale (1980), with additional items included by consensus of a group of clinical psychologists with experience in the assessment and treatment of combat-related PTSD. The items are weighted according to the severity of the combat experience.",,,,C25372,C25372,Category,string,CES
2026-05-26,Combat Exposure Scale Questionnaire,C132532,C132532,C91105,QRS;Clinical or Research Assessment Questionnaire;Combat Exposure Scale Questionnaire;CES;CES01,CES;CES01,,"A standardized 7-item self-report scale that was developed by Keane et al in 1989 to measure combat exposure. The instrument is derived from Figley's combat scale (1980), with additional items included by consensus of a group of clinical psychologists with experience in the assessment and treatment of combat-related PTSD. The items are weighted according to the severity of the combat experience.",,,,C82525,C82525,Test Occurrence,string,N;Y
